bf0caafc-2b20-4e07-ab85-87e14ff430ce,"{'uk': 1, 'english': 1, 'chart': 1, 'band': 1, 'contemporary': 1, 'pop': 1, 'british': 1, 'r&b': 1, 'dance': 1}"
,
5ffb1041-7236-45d4-8523-60faf95946c6,{}
,
64b86e99-b6ec-4fb1-a5cd-f95482d3b57a,{}
,
7fa7fc04-1011-4876-8095-ecd232edea87,"{'metal': 1, 'german': 1, 'power': 1, 'speed': 1}"
,
a436dd02-0549-4c91-b608-df451217fdeb,{'metalcore': 1}
,
e9e9109e-5914-48c8-a7e6-a95dd94bd345,"{'rock': 1, 'metal': 1, 'nu': 1, 'post': 1, 'alternative': 1, 'grunge': 1}"
,
3bd76ebe-c7dc-47bd-a8af-9e46d2a4f782,"{'trip': 1, 'american': 1, 'hip': 1, 'hop': 1, 'electronic': 1, 'instrumental': 1, 'electronica': 1}"
,
25b75a66-ce83-4db3-b136-395a3c3784c4,"{'indie': 1, 'rock': 1, 'pop': 1, 'canadian': 1}"
,
5e7ccd92-6277-451a-aab9-1efd587c50f3,"{'american': 1, 'metal': 1, 'instrumental': 1, 'hard': 1, 'rock': 1, 'heavy': 1}"
,
fbd2a255-1d57-4d31-ac11-65b671c19958,"{'reggae': 1, 'rock': 1, 'wave': 1, 'punk': 1, 'ska': 1, 'american': 1, 'alternative': 1, 'states': 1, 'pop': 1, 'indie': 1, 'united': 1}"
,
76b2e842-5e85-4c97-ab62-d5bc315595b5,"{'post': 1, 'punk': 1, 'art': 1, 'british': 1, 'pop': 1, 'england': 1, 'indie': 1, 'alternative': 1, 'uk': 1, 'rock': 1, 'english': 1, 'dance': 1}"
,
6b22de04-fb48-44aa-bd02-c1427f635477,"{'post': 1, 'usa': 1, 'hardcore': 1}"
,
c7020c6d-cae9-4db3-92a7-e5c561cbad50,"{'alternative': 1, 'rock': 1, 'indie': 1, 'english': 1}"
,
f434ae2b-b203-490d-a8ac-aa9cd51c0e73,{}
,
24f8d8a5-269b-475c-a1cb-792990b0b2ee,"{'american': 1, 'live': 1, 'punk': 1, 'pop': 1, 'seen': 1, 'usa': 1, 'reggae': 1, 'ska': 1, 'classic': 1, 'rock': 1, 'américain': 1, 'california': 1}"
,
732bb732-4334-4128-b76a-e130b369c996,"{'blues': 1, 'rock': 1}"
,
d87e52c5-bb8d-4da8-b941-9f4928627dc8,"{'christmas': 1, 'euro': 1, 'disco': 1, 'artist': 1, 'synthpop': 1, 'classic': 1, 'rock': 1, 'european': 1, 'pop': 1, 'swedish': 1}"
,
e7ad821c-7168-4f98-8998-84e8a12de9e2,"{'rock': 1, 'indie': 1}"
,
b7834ebd-64ae-46c3-a930-2d3a52ee743a,"{'rock': 1, 'indie': 1}"
,
6e9ac29b-798c-4af7-8d9e-55cdc72a999c,"{'indie': 1, 'rock': 1, 'industrial': 1, 'alternative': 1, 'electronic': 1, 'european': 1, 'german': 1, 'experimental': 1}"
,
